step,reward
302000,0.0
304000,0.0
306000,0.0
308000,0.0
310000,0.0
312000,0.0
314000,0.0
316000,0.0
318000,0.0
320000,0.0
322000,0.0
324000,0.0
326000,0.0
328000,0.0
330000,0.0
332000,0.0
334000,0.0
336000,0.0
338000,0.0
340000,0.0
342000,0.0
344000,0.0
346000,0.0
348000,0.0
350000,0.0
352000,0.0
354000,0.0
356000,0.0
358000,0.0
360000,0.0
362000,0.0
364000,0.0
366000,0.0
368000,0.0
370000,0.0
372000,0.0
374000,0.0
376000,0.0
378000,0.0
380000,0.0
382000,0.0
384000,0.0
386000,0.0
388000,0.0
390000,0.0
392000,0.0
394000,0.0
396000,0.0
398000,0.0
400000,0.0
402000,0.0
404000,0.0
406000,0.0
408000,0.0
410000,0.0
412000,0.0
414000,0.0
416000,0.0
418000,0.0
420000,0.0
422000,0.0
424000,0.0
426000,0.0
428000,0.0
430000,0.0
432000,0.0
434000,0.0
436000,0.0
438000,0.0
440000,0.0
442000,0.0
444000,0.0
446000,0.0
448000,0.0
450000,0.0
452000,0.0
454000,0.0
456000,0.0
458000,0.0
460000,0.0
462000,0.0
464000,0.0
466000,0.0
468000,0.0
470000,0.0
472000,0.0
474000,0.0
476000,0.0
478000,0.0
480000,0.0
482000,0.0
484000,0.0
486000,0.0
488000,0.0
490000,0.0
492000,0.0
494000,0.0
496000,0.0
498000,0.0
500000,0.0
502000,0.0
504000,0.0
506000,0.0
508000,0.0
510000,0.0
512000,0.0
514000,0.0
516000,0.0
518000,0.0
520000,0.0
522000,0.0
524000,0.0
526000,0.0
528000,0.0
530000,0.0
532000,0.0
534000,0.0
536000,0.0
538000,0.0
540000,0.0
542000,0.0
544000,0.0
546000,0.0
548000,0.0
550000,0.0
552000,0.0
554000,0.0
556000,0.0
558000,0.0
560000,0.0
562000,0.0
564000,0.0
566000,0.0
568000,0.0
570000,0.0
572000,0.0
574000,0.0
576000,0.0
578000,0.0
580000,0.0
582000,0.0
584000,0.0
586000,0.0
588000,0.0
590000,0.0
592000,0.0
594000,0.0
596000,0.0
598000,0.0
600000,0.0
602000,0.0
604000,0.0
606000,0.0
608000,0.0
610000,0.0
612000,0.0
614000,0.0
616000,0.0
618000,0.0
620000,0.0
622000,0.0
624000,0.0
626000,0.0
628000,0.0
630000,0.0
632000,0.0
634000,0.0
636000,0.0
638000,0.0
640000,0.0
642000,0.0
644000,0.0
646000,0.0
648000,0.0
650000,0.0
652000,0.0
654000,0.0
656000,0.0
658000,0.0
660000,0.0
662000,0.0
664000,0.0
666000,0.0
668000,0.0
670000,0.0
672000,0.0
674000,0.0
676000,0.0
678000,0.0
680000,0.0
682000,0.0
684000,0.0
686000,0.0
688000,0.0
690000,0.0
692000,0.0
694000,0.0
696000,0.0
698000,0.0
700000,0.0
702000,0.0
704000,0.0
706000,0.0
708000,0.0
710000,0.0
712000,0.0
714000,0.0
716000,0.0
718000,0.0
720000,0.0
722000,0.0
724000,0.0
726000,0.0
728000,0.0
730000,0.0
732000,0.0
734000,0.0
736000,0.0
738000,0.0
740000,0.0
742000,0.0
744000,0.0
746000,0.0
748000,0.0
750000,0.0
752000,0.0
754000,0.0
756000,0.0
758000,0.0
760000,0.0
762000,0.0
764000,0.0
766000,0.0
768000,0.0
770000,0.0
772000,0.0
774000,0.0
776000,0.0
778000,0.0
780000,0.0
782000,0.0
784000,0.0
786000,0.0
788000,0.0
790000,0.0
792000,0.0
794000,0.0
796000,0.0
798000,0.0
800000,0.0
802000,0.0
804000,0.0
806000,0.0
808000,0.0
810000,0.0
812000,0.0
814000,0.0
816000,0.0
818000,0.0
820000,0.0
822000,0.0
824000,0.0
826000,0.0
828000,0.0
830000,0.0
832000,0.0
834000,0.0
836000,0.0
838000,0.0
840000,0.0
842000,0.0
844000,0.0
846000,0.0
848000,0.0
850000,0.0
852000,0.0
854000,0.0
856000,0.0
858000,0.0
860000,0.0
862000,0.0
864000,0.0
866000,0.0
868000,0.0
870000,0.0
872000,0.0
874000,0.0
876000,0.0
878000,0.0
880000,0.0
882000,0.0
884000,0.0
886000,0.0
888000,0.0
890000,0.0
892000,0.0
894000,0.0
896000,0.0
898000,0.0
900000,0.0
902000,0.0
904000,0.0
906000,0.0
908000,0.0
910000,0.0
912000,0.0
914000,0.0
916000,0.0
918000,0.0
920000,0.0
922000,0.0
924000,0.0
926000,0.0
928000,0.0
930000,0.0
932000,0.0
934000,0.0
936000,0.0
938000,0.0
940000,0.0
942000,0.0
944000,0.0
946000,0.0
948000,0.0
950000,0.0
952000,0.0
954000,0.0
956000,0.0
958000,0.0
960000,0.0
962000,0.0
964000,0.0
966000,0.0
968000,0.0
970000,0.0
972000,0.0
974000,0.0
976000,0.0
978000,0.0
980000,0.0
982000,0.0
984000,0.0
986000,0.0
988000,0.0
990000,0.0
992000,0.0
994000,0.0
996000,0.0
998000,0.0
1000000,0.0
1002000,0.0
1004000,0.0
1006000,0.0
1008000,0.0
1010000,0.0
1012000,0.0
1014000,0.0
1016000,0.0
1018000,0.0
1020000,0.0
1022000,0.0
1024000,0.0
1026000,0.0
1028000,0.0
1030000,0.0
1032000,0.0
1034000,0.0
1036000,0.0
1038000,0.0
1040000,0.0
1042000,0.0
1044000,0.0
1046000,0.0
1048000,0.0
1050000,0.0
1052000,0.0
1054000,0.0
1056000,0.0
1058000,0.0
1060000,0.0
1062000,0.0
1064000,0.0
1066000,0.0
1068000,0.0
1070000,0.0
1072000,0.0
1074000,0.0
1076000,0.0
1078000,0.0
1080000,0.0
1082000,0.0
1084000,0.0
1086000,0.0
1088000,0.0
1090000,0.0
1092000,0.0
1094000,0.0
1096000,0.0
1098000,0.0
1100000,0.0
1102000,0.0
1104000,0.0
1106000,0.0
1108000,0.0
1110000,0.0
1112000,0.0
1114000,0.0
1116000,0.0
1118000,0.0
1120000,0.0
1122000,0.0
1124000,0.0
1126000,0.0
1128000,0.0
1130000,0.0
1132000,0.0
1134000,0.0
1136000,0.0
1138000,0.0
1140000,0.0
1142000,0.0
1144000,0.0
1146000,0.0
1148000,0.0
1150000,0.0
1152000,0.0
1154000,0.0
1156000,0.0
1158000,0.0
1160000,0.0
1162000,0.0
1164000,0.0
1166000,0.0
1168000,0.0
1170000,0.0
1172000,0.0
1174000,0.0
1176000,0.0
1178000,0.0
1180000,0.0
1182000,0.0
1184000,0.0
1186000,0.0
1188000,0.0
1190000,0.0
1192000,0.0
1194000,0.0
1196000,0.0
1198000,0.0
1200000,0.0
1202000,0.0
1204000,0.0
1206000,0.0
1208000,0.0
1210000,0.0
1212000,0.0
1214000,0.0
1216000,0.0
1218000,0.0
1220000,0.0
1222000,0.0
1224000,0.0
1226000,0.0
1228000,0.0
1230000,0.0
1232000,0.0
1234000,0.0
1236000,0.0
1238000,0.0
1240000,0.0
1242000,0.0
1244000,0.0
1246000,0.0
1248000,0.0
1250000,0.0
1252000,0.0
1254000,0.0
1256000,0.0
1258000,0.0
1260000,0.0
1262000,0.0
1264000,0.0
1266000,0.0
1268000,0.0
1270000,0.0
1272000,0.0
1274000,0.0
1276000,0.0
1278000,0.0
1280000,0.0
1282000,0.0
1284000,0.0
1286000,0.0
1288000,0.0
1290000,0.0
1292000,0.0
1294000,0.0
1296000,0.0
1298000,0.0
1300000,0.0
1302000,0.0
1304000,0.0
1306000,0.0
1308000,0.0
1310000,0.0
1312000,0.0
1314000,0.0
1316000,0.0
1318000,0.0
1320000,0.0
1322000,0.0
1324000,0.0
1326000,0.0
1328000,0.0
1330000,0.0
1332000,0.0
1334000,0.0
1336000,0.0
1338000,0.0
1340000,0.0
1342000,0.0
1344000,0.0
1346000,0.0
1348000,0.0
1350000,0.0
1352000,0.0
1354000,0.0
1356000,0.0
1358000,0.0
1360000,0.0
1362000,0.0
1364000,0.0
1366000,0.0
1368000,0.0
1370000,0.0
1372000,0.0
1374000,0.0
1376000,0.0
1378000,0.0
1380000,0.0
1382000,0.0
1384000,0.0
1386000,0.0
1388000,0.0
1390000,0.0
1392000,0.0
1394000,0.0
1396000,0.0
1398000,0.0
1400000,0.0
1402000,0.0
1404000,0.0
1406000,0.0
1408000,0.0
1410000,0.0
1412000,0.0
1414000,0.0
1416000,0.0
1418000,0.0
1420000,0.0
1422000,0.0
1424000,0.0
1426000,0.0
1428000,0.0
1430000,0.0
1432000,0.0
1434000,0.0
1436000,0.0
1438000,0.0
1440000,0.0
1442000,0.0
1444000,0.0
1446000,0.0
1448000,0.0
1450000,0.0
1452000,0.0
1454000,0.0
1456000,0.0
1458000,0.0
1460000,0.0
1462000,0.0
1464000,0.0
1466000,0.0
1468000,0.0
1470000,0.0
1472000,0.0
1474000,0.0
1476000,0.0
1478000,0.0
1480000,0.0
1482000,0.0
1484000,0.0
1486000,0.0
1488000,0.0
1490000,0.0
1492000,0.0
1494000,0.0
1496000,0.0
1498000,0.0
1500000,0.0
1502000,0.0
1504000,0.0
1506000,0.0
1508000,0.0
1510000,0.0
1512000,0.0
1514000,0.0
1516000,0.0
1518000,0.0
1520000,0.0
1522000,0.0
1524000,0.0
1526000,0.0
1528000,0.0
1530000,0.0
1532000,0.0
1534000,0.0
1536000,0.0
1538000,0.0
1540000,0.0
1542000,0.0
1544000,0.0
1546000,0.0
1548000,0.0
1550000,0.0
1552000,0.0
1554000,0.0
1556000,0.0
1558000,0.0
1560000,0.0
1562000,0.0
1564000,0.0
1566000,0.0
1568000,0.0
1570000,0.0
1572000,0.0
1574000,0.0
1576000,0.0
1578000,0.0
1580000,0.0
1582000,0.0
1584000,0.0
1586000,0.0
1588000,0.0
1590000,0.0
1592000,0.0
1594000,0.0
1596000,0.0
1598000,0.0
1600000,0.0
1602000,0.0
1604000,0.0
1606000,0.0
1608000,0.0
1610000,0.0
1612000,0.0
1614000,0.0
1616000,0.0
1618000,0.0
1620000,0.0
1622000,0.0
1624000,0.0
1626000,0.0
1628000,0.0
1630000,0.0
1632000,0.0
1634000,0.0
1636000,0.0
1638000,0.0
1640000,0.0
1642000,0.0
1644000,0.0
1646000,0.0
1648000,0.0
1650000,0.0
1652000,0.0
1654000,0.0
1656000,0.0
1658000,0.0
1660000,0.0
1662000,0.0
1664000,0.0
1666000,0.0
1668000,0.0
1670000,0.0
1672000,0.0
1674000,0.0
1676000,0.0
1678000,0.0
1680000,0.0
1682000,0.0
1684000,0.0
1686000,0.0
1688000,0.0
1690000,0.0
1692000,0.0
1694000,0.0
1696000,0.0
1698000,0.0
1700000,0.0
1702000,0.0
1704000,0.0
1706000,0.0
1708000,0.0
1710000,0.0
1712000,0.0
1714000,0.0
1716000,0.0
1718000,0.0
1720000,0.0
1722000,0.0
1724000,0.0
1726000,0.0
1728000,0.0
1730000,0.0
1732000,0.0
1734000,0.0
1736000,0.0
1738000,0.0
1740000,0.0
1742000,0.0
1744000,0.0
1746000,0.0
1748000,0.0
1750000,0.0
1752000,0.0
1754000,0.0
1756000,0.0
1758000,0.0
1760000,0.0
1762000,0.0
1764000,0.0
1766000,0.0
1768000,0.0
1770000,0.0
1772000,0.0
1774000,0.0
1776000,0.0
1778000,0.0
1780000,0.0
1782000,0.0
1784000,0.0
1786000,0.0
1788000,0.0
1790000,0.0
1792000,0.0
1794000,0.0
1796000,0.0
1798000,0.0
1800000,0.0
1802000,0.0
1804000,0.0
1806000,0.0
1808000,0.0
1810000,0.0
1812000,0.0
1814000,0.0
1816000,0.0
1818000,0.0
1820000,0.0
1822000,0.0
1824000,0.0
1826000,0.0
1828000,0.0
1830000,0.0
1832000,0.0
1834000,0.0
1836000,0.0
1838000,0.0
1840000,0.0
1842000,0.0
1844000,0.0
1846000,0.0
1848000,0.0
1850000,0.0
1852000,0.0
1854000,0.0
1856000,0.0
1858000,0.0
1860000,0.0
1862000,0.0
1864000,0.0
1866000,0.0
1868000,0.0
1870000,0.0
1872000,0.0
1874000,0.0
1876000,0.0
1878000,0.0
1880000,0.0
1882000,0.0
1884000,0.0
1886000,0.0
1888000,0.0
1890000,0.0
1892000,0.0
1894000,0.0
1896000,0.0
1898000,0.0
1900000,0.0
1902000,0.0
1904000,0.0
1906000,0.0
1908000,0.0
1910000,0.0
1912000,0.0
1914000,0.0
1916000,0.0
1918000,0.0
1920000,0.0
1922000,0.0
1924000,0.0
1926000,0.0
1928000,0.0
1930000,0.0
1932000,0.0
1934000,0.0
1936000,0.0
1938000,0.0
1940000,0.0
1942000,0.0
1944000,0.0
1946000,0.0
1948000,0.0
1950000,0.0
1952000,0.0
1954000,0.0
1956000,0.0
1958000,0.0
1960000,0.0
1962000,0.0
1964000,0.0
1966000,0.0
1968000,0.0
1970000,0.0
1972000,0.0
1974000,0.0
1976000,0.0
1978000,0.0
1980000,0.0
1982000,0.0
1984000,0.0
1986000,0.0
1988000,0.0
1990000,0.0
1992000,0.0
1994000,0.0
1996000,0.0
1998000,0.0
2000000,0.0
